monkey,lead,t_start,t_end,n_nmean,n_nmedian,n_nmode,n_nvariance,n_nskew,n_nkurt,n_niqr,sdnn,rmssd,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,samp_en,ap_en
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,aVR,370,490,431.3798,430,430,0.07824383,2.291616,42.25642,6.666667,8.845554,13.60324,0.01646091,244,0.9187523,5,2.244805,20.98049,12.78636,18.95168,0.67,54.96333,5,-0.9436275,0.9703196,1.247977,1.06599
8,aVR,380,500,431.1787,430,430,0.02222706,-0.1711471,2.805999,6.666667,4.714558,4.798749,0,263,0.94966950000000006,5,1.881612,19.74173,11.30135,2.912588,3.88,35.83728,5,-0.9632035,0.9704641,1.288345,1.110327
8,aVR,390,510,430.7288,430,430,0.02588581,-0.3533981,3.000785,6.666667,5.08781,4.777211,0,279,0.9782401,5,0.3648509,25.30518,16.11705,2.312825,6.97,44.09991,5,-0.952381,0.9117647,1.30425,1.106606
8,aVR,400,520,431.5228,433.3333,433.3333,0.02803779,-0.4380046,2.91598,10,5.295072,4.709789,0,278,0.9938918,5,0.7282826,27.04959,19.68191,2.279945,8.63,49.73973,5,-0.9876543,0.873494,1.347383,1.115431
8,aVR,410,530,432.5752,433.3333,433.3333,0.03013975,-0.4475972,3.186909,6.666667,5.489968,4.836289,0,277,0.9924124,5,1.0639,31.75011,18.42225,2.407684,7.65,53.64394,5,-1.012658,0.8638211,1.350926,1.101437
8,aVR,420,540,433.1528,433.3333,433.3333,0.03028131,-0.5911694,3.351224,6.666667,5.502846,4.726838,0,277,0.9924124,5,1.41466,35.75962,15.87695,2.414206,6.58,55.46543,5,-0.9415584,0.9302326,1.30673,1.092894
8,aVR,430,550,433.2852,433.3333,436.6667,0.03083503,-0.6271818,3.308367,6.666667,5.55293,4.857055,0,277,0.978184,5,2.162792,35.74754,16.05579,2.451124,6.55,56.41725,5,-0.9415584,0.7407407,1.268332,1.076992
8,aVR,440,560,434.3015,433.3333,436.6667,0.03222858,0.0220221,7.058827,6.666667,5.677022,5.534194,0,272,0.9766849,5,1.909425,34.53501,12.45714,4.54429,2.74,53.44587,5,-0.8555556,0.625,1.299475,1.076401
8,aVR,450,570,434.3627,435,436.6667,0.03231073,-9.28648e-5,7.027227,6.666667,5.684253,5.52307,0,272,0.9766849,5,3.505725,35.69633,11.66565,4.250721,2.74,55.11843,5,-0.8662281,0.672043,1.267022,1.078154
8,aVR,460,580,434.375,435,436.6667,0.03216226,9.676558e-4,7.080958,6.666667,5.671178,5.596813,0,272,0.9696542,5,2.928124,35.32965,11.23345,4.100837,2.74,53.59206,5,-0.8333333,0.5902778,1.238588,1.070516
8,aVR,470,590,434.375,433.3333,436.6667,0.03191626,0.01891879,7.149232,6.666667,5.649447,5.607791,0,272,0.9664743,5,1.121239,36.31122,10.35343,4.406163,2.35,52.19206,5,-0.7692308,0.5585106,1.249393,1.073845
8,aVR,480,600,433.8765,433.3333,436.6667,0.03530895,0.08475499,6.160744,6.666667,5.942133,5.494919,0,270,0.9598448,5,0.1407345,43.71686,12.43821,4.437096,2.8,60.73291,5,-0.758547,0.524055,1.239195,1.045171
8,aVR,490,610,435.199,436.6667,436.6667,0.06467103,0.9993049,5.678415,10,8.04183,5.608982,0,268,0.9601534,5,3.148644,71.65063,43.53176,6.949048,6.26,125.2801,5,-0.7034632,0.5555556,1.229244,0.9902375
8,aVR,500,620,434.1636,436.6667,436.6667,0.09429155,0.05012098,4.80457,10,9.710384,5.628051,0,269,0.9537204,5,1.03697,80.82026,103.0599,10.17981,10.12,195.0969,5,-0.59375,0.6666667,1.230249,0.943509
8,aVR,510,630,433.3333,436.6667,436.6667,0.1702322,-2.051519,15.74423,10,13.04731,13.52781,0.02238806,269,0.9526479,5,19.22579,168.091,62.94412,16.69833,3.77,266.9593,5,-0.8236434,0.4467354,1.243122,0.8910313
8,aVR,520,640,432.5185,433.3333,436.6667,0.1732287,-1.839979,14.69496,13.33333,13.16164,13.55759,0.02230483,270,0.9526479,5,19.9739,175.8856,60.89719,16.89517,3.6,273.6519,5,-0.8901515,0.703125,1.287264,0.9012548
8,aVR,530,650,432.2222,433.3333,436.6667,0.1701776,-1.837828,15.04162,10,13.04521,13.55912,0.02230483,270,0.9532013,5,10.52986,171.2966,63.97107,16.14977,3.96,261.9473,5,-0.842803,0.7474227,1.263509,0.8781731
8,aVR,540,660,432.0247,433.3333,433.3333,0.1687065,-1.821704,15.18937,10,12.98871,13.58499,0.02230483,270,0.9532013,5,5.291885,171.325,62.16442,16.66117,3.73,255.4424,5,-0.7575758,0.7239057,1.352469,0.9112841
8,aVR,550,670,432,433.3333,433.3333,0.1688889,-1.812029,15.14359,10,12.99573,13.62446,0.02230483,270,0.9668124,5,2.363555,172.0806,62.54008,16.43859,3.8,253.4228,5,-0.7386364,0.7560137,1.33527,0.9067856
8,aVR,560,680,431.618,433.3333,433.3333,0.1593993,-1.947714,16.28561,10,12.62534,13.36382,0.02197802,274,0.9680029,5,0.1704289,159.2896,62.39912,15.02139,4.15,236.8805,5,-0.7116105,0.7666667,1.324391,0.9194978
8,aVR,570,690,431.1192,433.3333,433.3333,0.1572287,-1.882033,16.42035,10,12.53909,13.38665,0.02197802,274,0.9683115,5,0.2772156,157.3122,58.78008,14.32604,4.1,230.6955,5,-0.6928839,0.8006536,1.415592,0.9625608
8,aVR,580,700,430.9489,433.3333,430,0.156117,-1.865414,16.54944,10,12.49468,13.3257,0.02197802,274,0.9744163,5,0.914682,153.2605,61.05702,14.41204,4.24,229.6442,5,-0.6944444,0.7920792,1.403524,0.952937
8,aVR,590,710,431.3625,433.3333,433.3333,0.1582507,-1.916748,16.35788,10,12.57977,13.27827,0.02197802,274,0.9775962,5,3.183809,156.4069,62.8198,14.50218,4.33,236.9127,5,-0.8141762,0.6333333,1.401806,0.9445772
8,aVR,600,720,431.9928,433.3333,436.6667,0.1562973,-2.079223,17.05,6.666667,12.50189,13.16715,0.02181818,276,0.9839171,5,2.990797,158.9566,58.92695,14.03846,4.2,234.9128,5,-0.625,0.6931464,1.267143,0.9234281
8,aVR,610,730,430.7702,433.3333,433.3333,0.1193725,-3.470426,25.73354,6.666667,10.92577,13.08187,0.02173913,277,0.9842257,5,16.05599,112.8767,16.75878,15.49093,1.08,161.1824,5,-0.502008,0.8956386,1.20836,0.9622926
8,aVR,620,740,431.8599,433.3333,433.3333,0.09592212,-4.732255,41.0532,6.666667,9.793984,12.66507,0.01818182,276,0.9906162,5,5.824345,60.52868,13.67975,11.01977,1.24,91.05255,5,-0.5625,0.5769231,1.216799,1.020321
8,aVR,630,750,432.9333,433.3333,433.3333,0.02072344,-0.7299918,3.700917,6.666667,4.5523,4.899642,0,275,0.9902109,5,0.1284335,15.48918,11.81937,3.459831,3.42,30.89681,5,-0.6837607,0.5147059,1.202857,1.085176
8,aVR,640,760,433.0545,433.3333,433.3333,0.01707528,-0.4283457,3.174344,6.666667,4.132224,4.94085,0,275,0.9882412,5,2.120915,14.8372,4.039367,2.705238,1.49,23.70272,5,-0.7172996,0.55,1.193104,1.107593
8,aVR,650,770,432.8502,433.3333,433.3333,0.01738194,-0.3725842,3.080491,6.666667,4.169165,4.819992,0,276,0.9882412,5,1.139888,15.08909,5.632285,2.830439,1.99,24.6917,5,-0.7278481,0.5392157,1.263226,1.143127
8,aVR,660,780,433.1394,433.3333,433.3333,0.01967028,-0.2472408,3.009647,6.666667,4.435119,4.832977,0,275,0.9885498,5,0.06357137,20.92716,5.960744,2.395443,2.49,29.34692,5,-0.8333333,0.5714286,1.267891,1.123767
8,aVR,670,790,432.9455,433.3333,430,0.01907041,-0.2136602,3.062086,6.666667,4.366968,4.649081,0,275,0.9879546,5,0.01009753,19.84578,6.428454,2.449367,2.62,28.73369,5,-0.8444444,0.6587302,1.250574,1.105637
8,aVR,680,800,432.343,433.3333,430,0.02083385,-0.1094955,2.857812,6.666667,4.564411,4.476651,0,276,0.9879972,5,0.2982161,23.77152,7.143993,2.794243,2.56,34.00797,5,-0.8008658,0.5864198,1.257322,1.089604
8,aVR,690,810,431.9082,433.3333,430,0.02382023,-0.1465436,2.722334,6.666667,4.880597,4.34381,0,276,0.9710672,5,2.383459,31.33123,7.135607,2.456188,2.91,43.30648,5,-0.8229167,0.5401235,1.223358,1.058161
8,LI,0,120,420.8779,420,420,0.0630461,0.9339647,4.450062,10,7.940157,5.31816,0,243,0.9626183,5,2.091816,98.16327,20.39981,7.860092,2.6,128.515,5,-1.242938,0.9895833,1.098499,0.9450756
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,50,170,421.9141,420,420,0.04691023,0.4193972,2.731853,10,6.849105,4.501271,0,256,0.9642676,5,0.031366,81.51433,9.872095,3.989664,2.47,95.40745,5,-0.8955224,0.7789855,1.388573,1.06079
8,LI,60,180,422.2864,423.3333,426.6667,0.04571961,0.2981719,2.648001,10,6.761628,4.455,0,277,0.9794641,5,0.1396806,79.79028,9.056666,3.946637,2.29,92.93327,5,-0.9246575,0.75,1.376396,1.072168
8,LI,70,190,422.3966,423.3333,420,0.04425565,0.3045969,2.770168,10,6.652492,4.406123,0,274,0.9660331,5,0.01567072,75.17323,9.954323,4.178208,2.38,89.32143,5,-0.9111111,0.6770833,1.212538,1.011706
8,LI,80,200,423.2841,423.3333,420,0.04114983,0.648841,4.255277,6.666667,6.414814,5.195756,0,271,0.9674726,5,0.86184,63.64676,6.499339,6.390034,1.02,77.39797,5,-0.9703196,0.5498282,1.202498,1.025595
8,LI,90,210,421.0049,420,420,0.05810904,-0.3342182,4.782594,10,7.622928,5.190113,0,272,0.9675152,5,3.329176,73.32816,37.44003,5.931956,6.31,120.0293,5,-0.9817352,0.6060606,1.193976,0.9756408
8,LI,100,220,420.1587,420,420,0.04658419,-0.5843388,5.963719,6.666667,6.825261,5.152891,0,273,0.9675365,5,0.06388208,47.03159,39.47362,5.335211,7.4,91.9043,5,-1.103604,0.6228956,1.218545,1.03403
8,LI,110,230,419.8168,420,420,0.04461503,-0.5094583,6.305802,6.666667,6.679448,5.016313,0,273,0.9681112,5,0.09224856,44.59597,38.31807,4.949158,7.74,87.95544,5,-1.103286,0.7524272,1.198878,1.037764
8,LI,120,240,419.9389,420,420,0.04325606,-0.5441509,6.682218,6.666667,6.576934,4.888462,0,273,0.9731763,5,1.11896,43.73981,36.29796,5.08232,7.14,86.23905,5,-1.056338,0.6877023,1.133205,0.9930164
8,LI,130,250,419.9041,420,420,0.04259004,-0.5322009,6.757096,6.666667,6.526105,4.889472,0,278,0.9780799,5,2.762063,42.34152,35.66821,4.795497,7.44,85.56729,5,-1.135266,0.631068,1.129798,1.015603
8,LI,140,260,419.5119,420,420,0.04623642,-0.4534953,5.826695,6.666667,6.799737,4.924762,0,280,0.9783673,5,7.406929,45.6864,38.53206,4.927535,7.82,96.55293,5,-1.056338,0.6391586,1.142409,1.008254
8,LI,150,270,419.3333,420,420,0.04806053,-0.3958199,5.44528,6.666667,6.93257,4.944938,0,280,0.9800537,5,6.224257,50.25767,38.95539,4.598258,8.47,100.0356,5,-1.028139,0.6462585,1.162727,1.024531
8,LI,160,280,419.5492,420,420,0.05003417,-0.4065319,5.122401,6.666667,7.073484,5.094348,0,281,0.9809158,5,2.230377,58.30557,36.98886,4.478197,8.26,102.003,5,-0.8744856,0.7216495,1.196074,1.016407
8,LI,170,290,419.5,420,423.3333,0.04976902,-0.4002377,5.173682,6.666667,7.054716,5.14621,0,280,0.9812032,5,0.1613435,53.67048,41.97321,4.194128,10.01,99.99916,5,-0.8860759,0.7646048,1.198792,1.012324
8,LI,180,300,419.5476,420,423.3333,0.05164647,-0.2971389,5.068632,6.666667,7.186548,5.313733,0,280,0.9809158,5,3.822402,59.4469,38.61894,3.965081,9.74,105.8533,5,-0.8333333,0.7982456,1.214845,1.018504
8,LI,190,310,419.1197,420,420,0.05257926,-0.1563881,4.814121,6.666667,7.251156,5.448117,0,284,0.9965517,5,2.912331,55.93128,43.66126,3.617859,12.07,106.1227,5,-0.7098765,0.8417508,1.249483,1.033365
8,LI,200,320,418.8928,420,420,0.04730776,-0.5438437,3.631432,6.666667,6.878064,4.738791,0,286,0.9962644,5,7.129865,55.20385,36.92012,2.0321379999999998,18.17,101.286,5,-0.6976744,0.6462585,1.25665,1.049244
8,LI,210,330,420.4545,420,420,0.0305529,-0.02799928,2.87849,6.666667,5.527468,4.82036,0,286,0.9956691,5,2.087596,38.02599,14.77391,2.166422,6.82,57.05392,5,-0.6827309,0.7397959,1.259808,1.10038
8,LI,220,340,421.0119,420,420,0.03851838,0.2071246,2.910455,10,6.206317,4.859639,0,280,NA,5,7.749866,46.29394,21.3987,2.598703,8.23,78.04121,5,-0.6605691,0.754386,1.281534,1.063077
8,LI,230,350,421.224,420,420,0.04111043,0.1203685,2.763687,10,6.411742,4.952938,0,256,NA,5,7.933409,49.56531,23.76682,2.771899,8.57,84.03743,5,-0.6359649,0.7843137,1.32856,1.035658
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LI,370,490,431.0694,430,433.3333,0.02530432,-0.9867337,7.88092,6.666667,5.03034,4.75333,0,240,NA,5,4.033032,21.6304,10.36649,4.027575,2.57,40.0575,5,-0.8994709,0.8440171,1.267634,1.099759
8,LI,380,500,431.0139,430,433.3333,0.02534628,-0.9043611,7.329858,6.666667,5.034509,4.868935,0,263,0.9835567,5,2.77073,20.23244,11.82917,4.13492,2.86,38.96726,5,-0.8783784,0.8333333,1.268848,1.122945
8,LI,390,510,430.7527,430,433.3333,0.02577035,-0.2621893,2.542903,6.666667,5.076451,4.70131,0,279,0.9936683,5,0.3591755,25.01345,16.70096,2.203994,7.58,44.27758,5,-0.8739837,0.8070175,1.300368,1.130727
8,LI,400,520,431.5412,433.3333,433.3333,0.02803177,-0.3573967,2.624757,10,5.294504,4.658609,0,279,0.9951043,5,0.7557126,27.46043,19.77047,2.078677,9.51,50.0653,5,-0.9632035,0.8154122,1.323784,1.116832
8,LI,410,530,432.5752,433.3333,433.3333,0.03030078,-0.4176543,2.916733,6.666667,5.504615,4.794488,0,277,0.9947957,5,1.051588,31.90905,18.77332,2.487157,7.55,54.22111,5,-0.9294872,0.7971014,1.336573,1.109209
8,LI,420,540,433.1528,433.3333,433.3333,0.03092543,-0.5520038,3.04291,6.666667,5.561064,4.861197,0,277,0.9947957,5,1.401388,35.9333,16.18277,2.530124,6.4,56.04759,5,-0.8547009,0.8591065,1.326531,1.12616
8,LI,430,550,433.2972,433.3333,436.6667,0.03143992,-0.5914831,3.026034,6.666667,5.607131,4.975787,0,277,0.9891737,5,2.200739,35.88525,16.40454,2.517516,6.52,57.00805,5,-0.8433735,0.7227891,1.276189,1.109755
8,LI,440,560,434.1943,433.3333,436.6667,0.03012012,-0.5917969,3.607534,6.666667,5.48818,5.386311,0,271,0.9881737,5,1.530882,33.31366,11.96281,3.278618,3.65,50.08597,5,-0.7630522,0.6099656,1.296972,1.115753
8,LI,450,570,434.2558,433.3333,436.6667,0.03029809,-0.6098091,3.599775,6.666667,5.50437,5.412985,0,271,0.9873116,5,3.078555,34.39729,11.25615,3.170609,3.55,51.9026,5,-0.7539683,0.6872852,1.235889,1.098153
8,LI,460,580,434.2681,433.3333,436.6667,0.0300694,-0.5990328,3.630116,6.666667,5.483557,5.45841,0,271,0.9745448,5,2.6201,33.99908,10.76019,3.155984,3.41,50.53535,5,-0.7647059,0.6144781,1.212148,1.082512
8,LI,470,590,434.2875,433.3333,436.6667,0.02972467,-0.5937611,3.688574,6.666667,5.452034,5.440771,0,269,0.9730677,5,1.054623,35.04976,9.949765,3.34916,2.97,49.40331,5,-0.6686047,0.5442177,1.249592,1.084039
8,LI,480,600,433.7719,433.3333,436.6667,0.0332241,-0.4229137,3.075224,6.666667,5.764035,5.300212,0,266,0.9679063,5,0.1241685,42.32441,12.20794,3.469329,3.52,58.12585,5,-0.6726908,0.4583333,1.214206,1.041893
8,LI,490,610,435.1136,433.3333,436.6667,0.06310491,0.8915036,5.188388,10,7.94386,5.300437,0,264,0.9682149,5,3.222799,70.35791,44.33343,6.007884,7.38,123.922,5,-0.5691057,0.4620462,1.24702,0.9968344
8,LI,500,620,434.0503,433.3333,436.6667,0.09287625,-0.01909682,4.504869,10,9.637232,5.120599,0,265,0.9647057,5,0.9557816,80.29476,104.8436,8.853053,11.84,194.9472,5,-0.5625,0.6169872,1.248815,0.9455226
8,LI,510,630,433.384,433.3333,436.6667,0.1109389,-0.2183417,4.055643,10,10.53275,5.278503,0,263,0.9635776,5,17.05728,153.1627,65.4301,8.950327,7.31,244.6004,5,-0.8829365,0.5154639,1.240626,0.9087353
8,LI,520,640,432.5602,433.3333,433.3333,0.1145399,-0.04464623,3.815817,13.33333,10.70233,5.362199,0,263,0.9635989,5,17.83678,161.46190000000001,64.5732,8.470561,7.62,252.3424,5,-0.843254,0.5851064,1.277933,0.9067659
8,LI,530,650,432.2601,433.3333,436.6667,0.1107576,0.006786979,4.027043,10,10.52414,5.304421,0,264,0.9632902,5,9.095536,156.115,67.31389,7.408254,9.09,239.9327,5,-0.7621951,0.6294326,1.20681,0.883725
8,LI,540,660,432.0581,433.3333,433.3333,0.1087604,0.04931532,4.164248,10,10.42883,5.244346,0,264,0.9632902,5,4.312092,155.9534,65.74244,7.599461,8.65,233.6074,5,-0.7304527,0.5964912,1.109816,0.8703335
8,LI,550,670,432.0076,433.3333,433.3333,0.1087976,0.06295292,4.162618,10,10.43061,5.332224,0,264,0.9682949,5,1.741866,156.81,65.91947,7.141202,9.23,231.6125,5,-0.7467532,0.5729167,1.124566,0.8638714
8,LI,560,680,431.772,433.3333,433.3333,0.1034404,0.09154547,4.456847,10,10.17056,5.219081,0,269,0.9689863,5,0.1490978,147.2244,64.9312,7.063152,9.19,219.3678,5,-0.7900433,0.6207483,1.068263,0.862307
8,LI,570,690,431.2515,433.3333,433.3333,0.1008739,0.2235976,4.694989,10,10.0436,5.167188,0,269,0.9704656,5,0.2575081,145.4369,61.61036,6.263441,9.84,213.5682,5,-0.7278481,0.6271478,1.171164,0.9080074
8,LI,580,700,431.0781,433.3333,433.3333,0.09962116,0.2710421,4.824221,10,9.98104,4.975062,0,269,0.9826152,5,0.8380767,141.9036,63.56167,5.96338,10.66,212.2667,5,-0.7716049,0.6786942,1.234148,0.940722
8,LI,590,710,431.5129,433.3333,433.3333,0.1015298,0.1550615,4.589563,10,10.0762,4.872869,0,271,0.9844009,5,2.929924,143.9825,64.68445,6.38051,10.14,217.9774,5,-0.746124,0.4810997,1.174601,0.9387828
8,LI,600,720,432.1533,433.3333,433.3333,0.09957919,-0.01318298,4.694431,6.666667,9.978937,4.887834,0,274,0.9895623,5,2.455764,145.5471,60.26983,5.951172,10.13,214.2239,5,-0.4957806,0.484127,1.248926,0.9763195
8,LI,610,730,430.9212,433.3333,433.3333,0.06338185,-1.35946,4.361578,6.666667,7.961272,4.887211,0,275,0.9895623,5,14.71239,101.9887,16.22673,6.605679,2.46,139.5335,5,-0.4852321,0.5045872,1.197896,1.007157
8,LI,620,740,432.0195,433.3333,433.3333,0.03904887,-1.658027,6.605661,6.666667,6.248909,4.82076,0,274,0.9933376,5,4.803455,52.84276,8.723084,8.860852,0.98,75.23015,5,-0.625,0.4892966,1.160436,1.026926
8,LI,630,750,432.9455,433.3333,433.3333,0.01939482,-0.6795243,3.668614,6.666667,4.403956,4.520836,0,275,0.9941997,5,0.1200043,15.30762,11.75863,3.185678,3.69,30.37194,5,-0.7894737,0.4861111,1.169608,1.09856
8,LI,640,760,433.0424,433.3333,433.3333,0.01629787,-0.4375478,3.206478,6.666667,4.037062,4.701124,0,275,0.9886776,5,2.085533,14.79008,3.93432,2.553858,1.54,23.36379,5,-0.8549784,0.5110063,1.175682,1.10895
8,LI,650,770,432.8623,433.3333,433.3333,0.01702986,-0.2947916,3.078605,6.666667,4.126726,4.653662,0,276,0.9877737,5,1.113293,15.20092,5.845701,2.715734,2.15,24.87564,5,-0.8658009,0.5841121,1.229899,1.10919
8,LI,660,780,433.1515,433.3333,433.3333,0.01930989,-0.1867763,2.953108,6.666667,4.394302,4.705435,0,275,0.9880823,5,0.05830972,21.12149,5.834669,2.339962,2.49,29.35443,5,-0.9346847,0.668239,1.265958,1.11755
8,LI,670,790,432.967,433.3333,433.3333,0.01914638,-0.1483709,2.999815,6.666667,4.375657,4.661762,0,273,0.9736789,5,0.01238869,20.12379,6.474767,2.235226,2.9,28.84617,5,-0.9624413,0.7165109,1.263322,1.122362
8,LI,680,800,432.4874,433.3333,433.3333,0.02146161,-0.2723452,3.25398,6.666667,4.632667,4.682573,0,264,0.9563799,5,0.1115415,22.63172,7.4293,3.67559,2.02,33.84815,5,-1,0.6553398,1.277149,1.115376
8,LI,690,810,431.8194,433.3333,433.3333,0.1120988,-11.05263,155.4929,6.666667,10.58767,10.03106,0.004,251,0.9320823,5,3.777907,35.54218,26.53248,52.73281,0.5,118.5854,5,-1.038647,0.7192982,1.290069,1.103672
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,60,180,422.8818,423.3333,426.6667,0.06370642,-0.855631,17.27543,10,7.98163,9.273618,0.012,251,NA,5,0.394195,71.7324,7.662204,7.678236,1,87.46704,5,-1.08209,0.6439394,1.244243,1.002667
8,LII,70,190,423.0191,423.3333,426.6667,0.06460137,-0.9004511,17.33313,10,8.037498,9.347726,0.01234568,244,NA,5,0.7709496,73.18258,7.600891,7.263346,1.05,88.81777,5,-1.051282,0.5753968,1.217155,0.9820359
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
8,LII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
